CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churn,Geography_Germany,Geography_Spain
833,1,37,8,151226,2,1,1,136129,0,0,0
622,1,26,9,0,2,1,1,153237,0,0,0
597,0,42,4,64740,1,1,1,106841,0,0,0
721,1,51,0,169312,1,1,0,109078,1,0,1
504,0,49,7,0,3,0,1,87822,1,0,0
842,0,44,2,112652,2,1,0,126644,0,0,1
587,1,38,0,0,2,1,0,47414,0,0,0
479,0,30,7,143964,2,1,0,41879,0,1,0
508,1,49,7,122451,2,1,1,75808,0,0,0
749,1,24,1,0,3,1,1,47911,0,0,0
721,0,36,3,65253,2,1,0,28737,0,1,0
674,1,47,6,106901,1,1,1,2079,1,1,0
685,0,25,10,128509,1,1,0,121562,0,0,1
417,1,34,7,0,2,1,0,55003,0,0,0
574,1,33,3,129834,1,1,0,193131,0,1,0
590,0,51,3,154962,3,0,1,191932,1,0,1
587,1,40,5,138241,2,1,0,159418,0,1,0
598,1,41,3,91536,1,1,0,191468,1,1,0
741,1,53,3,0,2,1,1,38913,0,0,1
850,0,70,5,0,1,1,1,705,0,0,1
584,0,29,7,105204,1,0,1,138490,0,1,0
650,1,61,1,152968,1,0,1,82970,0,0,1
607,1,36,8,158261,1,1,1,76744,0,0,1
509,0,46,1,0,1,1,0,71244,1,0,0
689,0,38,6,121021,1,1,1,12182,0,0,1
543,1,36,4,0,2,1,1,141210,0,0,0
438,0,54,2,0,1,0,0,191763,1,0,1
687,0,63,1,137715,1,1,1,37938,0,0,1
737,1,31,5,121192,2,1,1,74890,0,1,0
761,1,31,7,0,3,1,1,166698,0,0,0
601,1,44,1,100486,2,1,1,62678,0,0,0
651,1,45,1,0,1,1,0,67740,1,0,0
745,1,35,9,92566,2,1,0,161519,0,0,0
648,0,49,10,0,2,1,1,159835,1,0,1
848,1,40,3,110929,1,1,1,30876,0,0,1
546,0,27,8,0,2,1,1,14858,0,0,0
439,0,32,3,138901,1,1,0,75685,0,0,1
755,1,30,4,123217,2,0,1,144183,0,0,0
593,0,41,6,0,1,1,0,65170,0,0,0
701,1,39,2,0,2,1,1,82526,0,0,0
701,1,36,8,0,2,1,0,169161,0,0,1
607,0,33,2,108431,2,0,1,109291,1,0,1
586,0,57,3,0,2,0,1,6057,0,0,1
547,0,30,9,72392,1,1,0,77077,0,1,0
647,0,51,1,119741,2,0,0,54954,1,1,0
760,0,51,2,100946,1,0,0,179614,1,0,0
621,1,53,9,170491,1,1,0,35588,1,0,1
725,1,44,5,0,1,1,1,117356,0,0,0
526,1,36,1,0,1,1,0,160696,0,0,0
519,0,47,6,157296,2,0,0,147278,1,0,1
713,0,38,7,144606,1,1,1,56594,1,1,0
700,1,38,8,134811,1,1,0,1299,0,0,0
666,0,34,9,115897,1,1,1,25095,0,0,0
630,1,32,4,82034,1,0,0,146326,0,0,1
779,0,26,4,174318,2,0,1,38296,0,0,1
611,0,41,2,114206,1,1,0,164061,0,1,0
685,1,43,9,0,2,1,0,107811,0,0,1
646,1,39,9,111574,1,1,1,30838,0,1,0
683,0,57,5,162448,1,0,0,9221,1,1,0
484,0,34,4,148249,1,0,1,33738,0,1,0
601,0,43,8,0,3,0,1,110916,1,0,0
762,0,26,7,123709,2,1,1,169654,0,0,1
687,0,72,9,0,1,0,1,69829,0,0,0
566,1,30,5,0,1,1,0,54926,1,0,0
702,1,37,10,150525,1,1,1,94728,0,0,0
601,1,29,9,0,1,1,1,80393,0,0,0
699,1,53,4,0,2,0,1,111307,0,0,0
584,1,28,10,0,2,1,0,19834,0,0,0
699,1,35,5,0,2,1,1,78397,0,0,0
698,0,51,2,111018,1,1,0,86410,0,1,0
495,1,30,10,129755,1,0,0,172749,0,0,0
650,0,27,6,0,2,1,0,1002,0,0,0
605,0,64,2,129555,1,1,1,13601,0,0,0
667,1,38,1,87202,1,1,1,77866,0,0,1
688,1,26,8,146133,1,1,1,175296,0,1,0
727,0,31,0,0,1,1,0,121751,1,0,1
754,1,39,6,170184,2,1,0,89593,0,0,1
612,0,62,8,140745,1,1,0,193437,1,1,0
546,1,42,7,139070,1,1,1,86945,0,0,1
673,0,37,8,0,2,1,1,183318,0,0,1
593,1,35,9,114193,1,1,0,71154,0,0,0
656,0,40,10,167878,1,0,1,151887,0,0,1
535,0,53,5,141616,2,1,1,75888,0,1,0
678,1,36,3,145747,2,0,1,89566,0,1,0
477,0,48,2,129120,1,0,1,26475,0,0,1
850,1,35,7,110349,1,0,0,126355,0,0,1
427,1,29,1,141325,1,1,1,93839,0,0,0
752,1,49,2,78653,1,1,0,7698,0,0,0
649,1,47,1,0,2,1,1,145593,0,0,0
799,0,28,3,142253,1,1,0,45042,0,0,1
589,0,61,1,0,1,1,0,61108,1,0,0
583,0,54,6,115988,1,1,0,57553,1,1,0
839,0,33,10,75592,1,1,0,62674,0,0,1
540,1,44,3,164113,2,1,1,12120,0,1,0
850,1,31,6,67996,2,0,0,50129,1,0,0
696,0,51,5,0,2,1,0,55022,0,0,1
660,0,33,1,0,2,0,0,117834,0,0,1
682,1,48,1,138778,1,0,1,168840,0,0,0
744,0,43,10,147832,1,0,1,24234,0,0,0
785,0,36,4,135438,1,0,0,190627,0,0,0
752,1,48,5,116060,1,1,0,156618,1,0,1
706,0,29,5,112564,1,1,0,42334,0,0,0
583,0,27,1,125406,1,1,1,110784,0,0,0
660,0,39,5,135134,1,1,0,173683,1,1,0
819,0,39,9,133102,1,1,0,27046,1,0,0
673,0,34,8,42157,1,1,0,20598,1,0,0
752,0,30,3,0,2,1,1,104991,0,0,0
578,1,38,7,82259,1,1,0,8996,0,0,0
438,0,36,4,0,2,1,0,64420,0,0,0
652,1,38,6,0,2,1,1,145700,0,0,0
629,0,49,4,0,2,1,1,196335,0,0,0
720,1,52,7,0,1,1,1,14781,0,0,0
668,1,42,3,150461,1,1,0,108139,0,0,0
459,1,48,4,133994,1,1,1,19287,1,1,0
729,1,31,8,164870,2,1,1,9567,0,0,1
498,1,25,8,121702,1,1,1,132210,0,1,0
549,1,25,6,193858,1,0,1,21600,0,0,1
601,0,54,1,131039,2,1,1,199661,0,1,0
544,1,64,9,113829,1,1,1,124341,0,0,0
751,0,30,6,0,2,1,0,15766,0,0,0
632,0,41,3,81877,1,1,1,33642,0,1,0
694,1,57,8,116326,1,1,1,117704,0,0,1
678,1,31,2,0,2,1,1,58803,0,0,0
695,1,46,4,0,2,1,1,137537,0,0,0
661,0,41,1,0,2,0,1,131300,0,0,0
661,1,33,9,0,2,1,1,84174,0,0,0
559,0,31,3,127070,1,0,1,160941,0,0,0
503,1,29,3,0,2,1,1,143954,0,0,0
695,1,46,3,122549,1,1,1,56297,0,0,1
640,0,42,5,176099,1,1,1,8404,0,0,0
624,0,48,3,122388,2,0,0,30020,0,1,0
667,1,42,9,0,2,0,1,58137,0,0,0
642,1,26,0,0,1,0,0,47472,0,0,0
640,0,32,6,118879,2,1,1,19131,0,0,1
529,1,35,5,0,2,1,1,187288,0,0,1
563,0,39,5,0,2,1,1,17603,0,0,0
593,0,38,4,88736,2,1,0,67020,0,0,1
739,1,45,7,102703,1,0,1,147802,1,1,0
788,0,70,1,0,2,1,1,41610,0,0,1
684,0,38,3,0,2,1,0,44255,0,0,1
482,1,55,5,97318,1,0,1,78416,0,0,0
591,1,58,5,128468,1,0,1,137254,0,0,1
651,0,41,4,133432,1,0,1,151303,0,1,0
749,0,40,8,141782,2,0,0,86333,0,1,0
583,1,24,9,135125,1,0,0,89801,0,0,0
661,1,42,2,178820,1,0,0,29358,1,0,1
715,0,31,2,112212,2,1,1,181600,0,0,0
769,0,45,5,126674,1,1,0,124118,1,1,0
625,0,51,7,136294,1,1,0,38867,1,0,0
641,0,36,5,66392,1,1,0,31106,0,0,0
716,1,27,1,122552,2,1,0,67611,0,1,0
767,1,43,1,76408,2,1,0,77837,0,0,0
745,1,36,8,145071,1,0,0,6078,0,1,0
589,1,34,6,0,2,1,1,177896,0,0,0
796,0,45,2,109730,1,1,1,123882,0,0,0
664,1,57,6,0,2,1,1,15304,0,0,0
445,1,62,1,64119,1,1,1,76569,1,0,1
543,0,57,1,106138,2,1,1,120657,1,1,0
746,1,36,2,0,2,1,1,16436,0,0,1
742,1,33,0,181656,1,1,1,107667,0,1,0
750,0,32,5,0,2,1,0,95611,0,0,0
669,1,30,7,95128,1,0,0,19799,0,0,0
594,0,49,2,126615,2,0,1,123214,0,0,1
574,1,36,1,0,2,0,1,71709,0,0,1
659,1,36,2,76190,2,1,1,149066,0,1,0
750,1,40,5,168286,3,1,0,20451,1,1,0
626,1,35,4,88109,1,1,1,32825,0,1,0
620,1,42,4,0,2,1,0,6232,0,0,0
580,0,35,8,0,2,0,1,10357,0,0,0
686,0,34,3,123971,2,1,0,147794,0,0,0
540,1,48,0,148116,1,0,0,116973,0,0,0
634,1,35,6,116269,1,1,0,129964,0,1,0
632,1,38,1,120599,1,1,0,92816,0,0,1
501,0,41,3,144260,1,1,0,172114,0,0,0
650,0,25,3,86605,3,1,0,16649,1,0,1
786,1,34,9,0,2,1,0,144517,0,0,0
554,0,37,4,58629,1,0,0,182038,0,1,0
701,0,42,5,0,2,0,0,24210,0,0,1
474,1,45,10,0,2,0,0,172175,0,0,0
621,0,43,5,0,1,1,1,47578,0,0,0
672,0,56,2,209767,2,1,1,150694,1,0,1
459,0,42,6,129634,2,1,1,177683,1,0,1
669,1,23,1,0,2,0,0,66088,0,0,0
776,0,38,2,169824,1,1,0,169291,0,0,0
694,1,36,3,97530,1,1,1,117140,0,0,0
787,0,42,10,145988,2,1,1,79510,0,0,0
580,1,37,9,0,2,0,1,77108,0,0,0
711,0,25,7,0,3,1,1,9679,0,0,0
673,0,40,5,137494,1,1,0,81753,0,0,0
499,0,57,1,0,1,0,0,131372,1,0,0
591,1,24,6,147360,1,1,1,25310,0,0,0
769,0,25,10,0,2,0,0,187925,0,0,0
657,1,31,3,125167,1,0,0,98820,0,0,1
738,1,43,9,121152,2,1,0,64166,1,1,0
545,0,60,7,128981,1,0,1,176924,1,1,0
497,1,47,6,0,1,1,1,90055,0,0,0
816,1,67,6,151858,1,1,1,72814,0,0,1
525,1,36,2,114628,1,0,1,168290,0,0,0
725,1,46,6,0,2,1,0,161767,0,0,0
692,0,28,8,95059,2,1,0,44420,0,0,0
618,0,24,7,128736,1,0,1,37147,0,0,0
546,1,24,8,156325,1,1,1,125381,0,0,0
635,1,29,7,105405,1,1,1,149853,0,0,0
611,0,49,2,88915,3,0,0,161435,1,0,0
650,1,60,8,0,2,1,1,102925,0,0,0
606,1,40,5,0,2,1,1,70899,0,0,0
844,1,18,2,160980,1,0,0,145936,0,0,0
450,0,46,5,177619,1,1,0,54227,0,0,1
727,1,38,2,62276,1,1,1,59280,0,0,1
460,1,46,4,127559,2,1,1,126952,0,1,0
649,1,41,0,0,2,0,1,130567,0,0,0
758,0,47,9,95523,1,1,0,73294,0,1,0
490,0,35,7,107749,1,1,1,3937,0,0,0
815,1,37,2,110777,2,1,0,2383,0,1,0
838,0,39,5,166733,2,1,0,14279,0,0,1
803,1,31,9,157120,2,1,0,141300,0,0,0
664,0,36,2,127160,2,1,0,78140,0,1,0
736,0,28,2,0,2,1,1,117431,0,0,1
633,0,37,9,156091,1,1,0,72008,0,0,0
664,1,58,5,98668,1,1,1,60887,0,0,0
600,0,43,5,134022,1,1,0,194764,0,0,0
693,0,35,5,124151,1,1,0,88705,1,0,0
663,0,36,6,77253,1,0,0,35817,1,1,0
742,0,21,1,114292,1,1,0,31520,0,1,0
710,1,43,2,140080,3,1,1,157908,1,1,0
710,0,27,2,135277,1,1,0,142200,0,0,1
700,0,82,2,0,2,0,1,182055,0,0,0
720,1,60,9,115920,2,0,0,157552,1,1,0
684,1,41,2,119782,2,0,0,120284,0,0,1
531,0,63,1,114715,1,0,1,24506,1,0,0
742,0,36,2,129748,2,0,0,47271,1,1,0
717,1,31,4,129722,1,0,0,41176,0,0,0
589,1,32,2,0,2,0,1,9468,0,0,0
767,1,36,3,139180,1,0,0,123880,0,0,0
636,1,49,6,113599,2,1,0,158887,1,1,0
648,1,33,7,134944,1,1,1,117036,0,0,0
622,0,58,7,116922,1,1,0,120415,1,1,0
692,1,28,9,118945,1,0,0,16064,1,0,1
754,1,28,8,0,2,1,1,52615,0,0,0
679,0,35,8,119182,1,0,0,121210,0,0,1
639,1,27,8,0,2,1,0,192247,0,0,0
774,0,28,1,71264,2,0,1,68759,0,0,0
517,1,41,2,0,2,0,1,75937,0,0,0
571,0,35,8,0,2,0,0,84569,0,0,0
747,1,58,7,116313,1,1,1,190696,1,1,0
792,1,36,5,92140,1,0,1,67468,0,0,1
688,1,26,1,0,2,1,1,104435,0,0,0
714,1,42,2,177640,1,0,1,47166,0,1,0
562,0,35,0,0,2,1,0,119899,0,0,1
704,1,48,8,167997,1,1,1,173498,0,0,1
698,1,36,2,82275,2,1,1,93249,0,0,0
611,1,49,3,0,2,1,1,142917,0,0,0
850,0,48,6,111962,1,1,0,111755,0,1,0
743,0,34,1,131736,1,1,1,108543,0,1,0
654,1,29,1,0,1,1,0,180345,0,0,0
761,1,36,8,108239,2,0,0,99444,0,1,0
702,0,46,9,98444,1,0,1,109563,0,0,0
488,1,32,3,114540,1,1,0,92568,0,1,0
683,0,35,6,187530,2,1,1,37976,0,0,0
601,0,42,9,133636,1,0,1,103315,0,1,0
605,1,52,7,0,2,1,1,173952,0,0,0
671,0,44,0,84745,2,0,1,34673,0,1,0
614,0,31,7,120599,2,1,1,46163,0,1,0
511,0,29,9,0,2,0,1,140676,0,0,1
850,1,39,4,127771,2,0,1,151738,0,0,0
790,0,46,9,0,1,0,0,14679,1,0,1
793,0,33,0,0,1,0,0,175544,0,0,0
628,1,69,5,0,2,1,1,181964,0,0,0
598,1,53,10,167772,1,1,1,136886,0,1,0
657,0,37,6,95845,1,1,0,122218,0,0,0
618,0,35,10,0,2,1,0,180439,0,0,0
681,1,65,7,134714,2,0,1,190419,0,0,1
516,0,33,3,0,2,1,1,58685,0,0,1
421,1,28,8,122384,3,1,1,89017,1,1,0
700,0,26,2,0,2,0,0,50051,0,0,0
745,1,25,5,157993,2,1,0,146041,0,0,0
696,1,29,8,0,2,1,0,191166,0,0,0
580,0,42,2,123331,1,0,0,103516,1,1,0
497,1,27,9,75263,1,1,1,164825,0,0,1
720,0,43,6,137824,2,1,0,172557,0,0,0
659,1,36,4,132578,2,1,0,84320,0,1,0
841,0,36,5,156021,1,0,0,122662,0,0,0
642,1,34,8,0,1,1,0,72085,0,0,1
732,0,69,9,137453,1,0,1,110932,1,0,1
600,1,36,4,0,2,1,0,143635,0,0,1
464,1,33,8,164284,2,1,1,3710,0,1,0
680,0,47,5,0,2,1,1,179843,0,0,0
758,1,56,1,0,2,1,1,10643,0,0,1
630,0,31,2,112373,2,1,1,131167,0,1,0
577,0,39,10,0,2,1,0,10553,0,0,0
684,0,34,6,0,2,1,1,130928,0,0,0
708,0,41,5,0,1,0,1,157003,0,0,1
732,0,29,1,154333,1,1,1,138527,0,1,0
634,1,37,3,111432,2,1,1,167032,0,1,0
633,0,30,6,0,2,0,0,41642,0,0,0
559,1,34,2,137390,2,1,0,9677,0,0,0
694,0,37,3,0,2,1,1,147012,0,0,1
686,0,56,5,111642,1,1,1,80553,0,1,0
553,0,48,3,0,1,0,1,30730,1,0,1
507,1,36,4,83543,1,0,0,140134,0,0,0
732,1,50,6,145338,1,0,0,91936,1,1,0
818,0,31,1,186796,1,0,0,178252,0,0,0
660,1,35,8,58641,1,0,1,198674,0,1,0
773,0,41,5,0,1,1,0,28266,1,0,1
640,1,44,3,137148,1,1,0,92381,0,0,0
505,1,49,7,80001,1,0,0,135180,0,0,0
714,1,21,6,86402,2,0,0,27330,0,1,0
468,0,42,5,0,2,1,0,125305,0,0,0
611,1,51,1,122874,1,1,1,149648,0,0,1
705,1,25,0,97544,1,0,1,59887,0,0,0
646,1,46,1,170826,2,1,0,45041,0,1,0
667,0,48,1,97133,2,0,0,113316,1,1,0
511,0,41,8,153895,1,1,1,39087,0,1,0
653,0,43,6,0,2,1,1,7330,0,0,0
675,0,57,8,0,2,0,1,95463,0,0,0
523,1,32,4,0,2,1,0,167848,0,0,1
567,0,49,5,134956,1,1,0,93953,1,1,0
741,1,39,7,143637,2,0,1,174227,0,0,1
456,1,32,9,147506,1,1,1,135399,0,0,1
598,1,64,1,0,2,1,0,195635,1,0,0
667,1,43,8,190227,1,1,0,97508,1,0,0
548,0,32,2,172448,1,1,0,188083,1,0,0
725,1,41,7,113980,1,1,1,116704,0,0,0
717,1,53,6,0,2,0,1,97614,0,0,0
594,1,38,4,0,2,0,0,186884,0,0,0
678,0,25,10,76968,2,0,1,131501,0,1,0
545,1,38,1,88293,2,1,1,24302,0,0,0
636,0,48,1,170833,1,1,0,110510,1,0,0
603,1,44,6,108122,2,1,0,108488,1,1,0
435,1,36,4,0,1,1,1,197015,0,0,0
535,0,40,8,0,1,1,1,27689,0,0,0
629,0,45,7,129818,3,1,0,9217,1,1,0
722,0,35,2,163943,2,1,1,15068,0,0,0
561,1,28,7,0,2,1,0,7797,0,0,0
645,0,38,5,101430,2,0,1,4400,0,0,0
501,0,39,9,117301,1,0,0,182025,0,0,0
502,0,32,1,173340,1,0,1,122763,0,1,0
652,0,42,4,0,2,1,1,38152,0,0,1
574,0,33,3,134348,1,1,0,63163,0,0,0
518,0,45,9,105525,2,1,1,73418,0,0,0
749,0,60,6,0,1,1,0,17978,1,0,0
679,0,43,4,0,3,1,0,115136,1,0,0
565,1,36,6,106192,1,1,0,149575,0,0,0
643,0,45,4,45144,1,1,0,60917,1,0,0
515,1,65,7,92113,1,1,1,142548,0,0,0
521,1,25,7,0,2,1,1,157878,0,0,0
739,1,38,0,128366,1,1,0,12796,0,0,1
585,1,42,2,0,2,1,1,18657,0,0,0
733,1,74,3,106545,1,1,1,134589,0,1,0
542,0,43,8,145618,1,0,1,10350,0,0,0
788,1,37,8,141541,1,0,0,66013,0,0,1
435,1,32,2,57017,2,1,1,5907,0,1,0
577,1,42,9,0,1,1,0,74077,0,0,0
703,0,51,3,0,3,1,1,77294,1,0,0
728,0,35,8,125884,2,1,0,54359,1,1,0
728,1,32,5,61825,1,1,1,156124,0,1,0
718,1,35,8,0,2,1,0,94820,0,0,0
621,0,40,6,0,1,1,0,155155,0,0,0
523,0,40,2,102967,1,1,0,128702,1,0,0
657,1,25,2,171770,1,1,0,22745,0,1,0
727,1,40,1,93051,2,1,0,71865,1,1,0
643,1,36,7,161064,2,0,1,84294,0,0,0
645,0,48,7,90612,1,1,1,149139,0,0,0
568,1,28,5,145105,2,1,0,185489,0,0,0
599,1,58,4,0,1,0,0,176407,1,0,0
672,0,45,9,0,1,1,1,92027,1,0,0
685,1,33,6,174912,1,1,1,43932,0,0,0
516,0,46,1,104947,1,1,0,115789,1,0,0
685,1,31,10,135213,1,1,1,125777,0,0,1
806,1,25,7,0,2,1,0,18461,0,0,1
604,1,36,6,116229,2,1,1,79633,0,0,0
648,0,53,6,111201,1,1,1,121542,0,0,1
545,0,32,4,0,1,1,0,94739,0,0,1
756,1,27,1,131899,1,1,0,93302,0,1,0
569,1,35,10,124525,1,1,1,193793,0,0,0
596,1,47,6,0,1,1,0,74835,0,0,0
475,1,39,6,0,1,1,1,56999,1,0,0
646,0,45,3,47134,1,1,1,57236,0,0,0
784,1,35,3,0,2,0,0,81483,0,0,1
552,1,45,9,0,2,1,0,26752,0,0,1
729,1,44,5,0,2,0,1,9200,0,0,0
609,1,61,1,0,1,1,0,22447,1,0,1
555,1,51,5,0,3,1,0,189122,1,0,0
572,0,19,1,138657,1,1,1,16161,0,1,0
785,0,34,9,70302,1,1,1,68600,0,0,0
714,0,36,1,101609,2,1,1,447,0,1,0
738,1,35,3,0,1,1,1,15650,0,0,1
639,1,38,5,130170,1,1,1,149599,0,1,0
520,1,61,8,133802,2,1,1,90304,0,1,0
764,0,24,7,106234,1,0,0,115676,0,0,0
661,1,39,6,132628,1,0,0,38812,0,0,1
564,1,41,9,103522,2,1,1,34338,0,1,0
708,0,42,8,192390,2,1,0,823,0,1,0
512,1,36,1,0,1,0,1,135482,1,0,1
592,1,37,9,0,3,1,1,10656,0,0,1
619,0,38,3,0,2,0,1,116467,0,0,0
775,1,52,8,109922,1,1,1,96823,1,0,0
850,0,44,5,128605,1,0,1,171096,0,1,0
577,0,37,4,0,1,1,1,79881,0,0,0
724,0,37,10,68598,1,1,0,157862,0,0,0
710,1,35,1,106518,1,1,1,127951,0,0,1
696,0,31,8,0,2,0,0,191074,0,0,0
376,0,46,6,0,1,1,0,157333,1,0,0
675,0,29,8,121326,1,1,0,133457,0,1,0
745,1,36,8,67226,1,1,0,130789,0,0,0
697,0,25,5,82931,2,1,1,128373,0,0,1
599,0,39,4,0,1,1,0,194273,1,0,1
715,0,38,5,118590,1,1,1,5684,1,0,0
659,1,67,4,145981,1,1,1,131043,0,0,0
684,0,48,3,73309,1,0,0,21228,1,0,0
635,0,48,8,130796,2,1,1,43250,0,0,0
789,1,33,8,151607,1,1,0,4389,0,1,0
571,0,66,9,111577,1,0,1,189271,0,1,0
694,1,39,0,107042,1,1,1,102284,0,0,1
665,0,42,2,156371,2,0,1,156774,1,0,1
706,0,44,4,129605,1,0,0,69865,0,0,0
807,0,43,0,0,2,0,1,85523,0,0,1
771,0,67,8,0,2,1,1,51219,0,0,1
531,1,27,8,132576,1,0,0,7222,0,0,1
629,0,37,6,129101,1,1,1,23971,0,0,0
850,0,31,1,108822,1,1,1,132173,0,1,0
685,1,35,4,137948,1,1,0,113639,0,0,1
642,1,32,7,100433,1,1,1,39768,0,0,1
529,1,63,4,96134,3,1,0,108732,1,0,1
683,0,43,4,115888,1,1,1,117349,1,1,0
663,0,42,5,124626,1,1,1,78004,0,0,0
563,0,34,6,139810,1,1,1,152417,0,0,0
637,0,34,9,0,2,0,0,26057,0,0,1
544,1,37,3,84496,1,0,0,79972,0,0,0
649,1,70,9,116854,2,0,1,107125,0,1,0
638,0,48,10,138333,1,1,1,47679,0,0,0
723,1,25,3,0,2,1,1,134509,0,0,0
635,1,43,5,78992,2,0,0,153265,0,1,0
750,0,38,7,97257,2,0,1,179883,0,0,1
730,1,34,5,122453,2,1,0,138882,0,0,0
750,0,36,8,112940,1,0,1,9855,0,0,1
586,0,43,8,132558,1,1,0,67046,1,0,0
520,0,38,4,0,2,1,0,56388,0,0,0
652,0,48,8,133297,1,1,0,77764,0,0,0
550,0,46,7,0,2,1,0,130590,0,0,0
594,1,27,0,197041,1,0,0,151912,0,0,0
749,0,44,0,71497,2,0,0,151083,0,1,0
668,1,32,7,0,2,1,1,777,0,0,0
614,0,35,6,128100,1,0,0,69454,1,1,0
773,1,25,1,124532,2,0,1,11723,0,0,0
551,1,31,9,82293,2,1,1,91565,0,1,0
566,1,36,1,142120,1,1,0,79616,0,0,0
569,1,34,0,151839,1,1,0,102299,1,0,1
659,1,31,7,149620,2,1,1,104533,0,0,1
722,0,49,3,168197,1,1,0,140765,1,0,0
655,1,37,5,93147,2,1,0,66214,0,0,0
615,0,35,2,97440,2,1,1,139816,0,0,0
752,0,42,3,65046,2,0,1,140139,0,1,0
661,0,28,7,95357,1,0,0,102297,0,0,1
838,1,43,9,123105,2,1,0,145765,0,0,1
610,1,29,9,0,3,0,1,83912,0,0,1
811,1,44,3,0,2,0,1,78439,0,0,1
587,1,62,7,121286,1,0,1,6776,0,0,1
811,0,28,4,167738,2,1,1,9903,0,1,0
759,0,38,1,104091,1,0,0,91561,0,0,0
648,0,42,8,121980,2,1,0,4027,0,1,0
788,0,43,10,0,2,1,1,116111,0,0,0
725,1,39,1,50880,2,1,1,184023,0,1,0
646,0,42,3,175159,2,0,0,67124,1,0,0
601,0,26,7,105514,2,1,0,50070,0,1,0
521,1,52,5,116497,3,0,0,53793,1,1,0
561,0,33,6,0,2,1,0,45261,0,0,1
564,1,42,7,99824,1,1,1,36721,0,0,0
444,1,45,6,0,1,1,0,130009,1,0,0
650,1,71,0,0,1,1,1,175380,0,0,1
724,1,40,10,0,1,1,0,127847,1,0,0
719,1,35,3,122964,1,1,1,138231,0,0,1
548,0,29,4,0,2,0,1,48673,0,0,0
635,1,24,4,0,2,1,1,70668,0,0,1
496,0,43,3,0,2,0,1,199505,0,0,1
676,0,37,5,89634,1,1,1,169583,1,0,0
541,1,40,7,95710,2,1,0,49063,0,1,0
778,1,41,7,139706,1,1,0,63337,0,1,0
850,0,45,5,103909,1,1,0,60083,1,1,0
633,1,31,1,0,1,1,0,48606,0,0,0
625,1,49,6,173434,1,1,0,165580,1,0,0
485,1,32,6,102238,2,1,1,194010,0,0,1
547,0,48,1,179380,2,0,1,69263,0,0,0
642,1,32,3,0,2,1,1,88698,0,0,0
718,0,25,4,108691,1,1,0,63030,0,0,0
582,0,32,4,0,2,1,0,59668,0,0,0
628,1,33,6,0,2,0,0,184230,0,0,0
737,1,35,0,133377,1,0,1,64050,0,1,0
828,1,34,9,0,2,1,1,81853,0,0,1
609,1,53,10,0,1,1,1,154642,0,0,1
730,1,39,1,116537,1,0,0,145679,0,0,0
631,0,22,3,0,2,0,0,30781,0,0,0
830,1,40,4,0,2,0,1,81622,0,0,1
645,1,29,1,130131,2,0,1,196474,0,0,0
663,1,46,3,0,2,0,1,176276,0,0,0
678,1,30,0,0,1,1,0,35113,0,0,1
521,1,30,2,107316,1,1,0,64299,0,0,0
625,0,24,1,0,2,1,1,180969,0,0,0
523,1,30,1,83181,1,1,1,138176,0,0,0
714,0,72,3,0,1,1,1,86733,0,0,0
580,1,67,3,153946,1,1,1,7418,0,0,1
722,1,30,5,0,2,1,0,166376,0,0,0
630,0,39,7,135483,1,1,0,140881,1,0,1
579,1,35,1,0,2,1,0,4460,0,0,0
670,0,38,4,119624,2,1,1,110472,0,0,0
588,1,34,6,121132,2,1,0,86460,0,0,1
807,0,42,1,0,1,1,0,16500,1,0,1
726,0,48,4,0,1,1,0,114020,1,0,0
812,1,25,5,54817,1,1,0,131660,0,1,0
631,1,40,3,107949,1,1,0,52449,1,1,0
682,1,30,4,0,1,0,1,161465,0,0,0
625,0,49,2,80816,1,1,1,20018,0,0,1
607,1,38,3,98205,1,1,0,176318,0,1,0
600,0,50,6,94684,1,1,1,50488,0,0,1
602,0,22,7,141604,1,1,0,30379,0,0,1
545,0,74,3,0,2,1,1,161326,0,0,1
675,1,33,3,0,2,1,0,45348,0,0,1
581,0,47,1,122949,1,0,0,180251,1,0,0
640,1,33,8,81677,2,0,0,34925,0,1,0
850,1,38,7,80293,1,0,0,126555,0,0,0
490,0,48,8,155413,1,1,0,187921,0,0,1
710,0,38,4,0,2,1,1,136390,0,0,1
613,1,38,9,67111,1,1,0,78566,1,1,0
812,1,34,5,103818,1,1,1,166038,0,0,0
723,0,20,4,0,2,1,1,140385,0,0,0
512,1,36,4,152169,2,0,0,38629,1,0,0
731,0,52,10,0,1,1,1,24998,1,0,0
650,1,26,4,214346,2,1,0,128815,0,1,0
594,1,57,6,0,1,1,0,19376,1,0,0
844,1,40,7,113348,1,1,0,31904,1,0,0
686,0,47,5,170935,1,1,0,173179,1,1,0
695,1,52,8,103023,1,1,1,22485,0,1,0
624,0,23,6,0,2,0,1,196668,0,0,1
503,1,37,6,0,2,0,0,136506,0,0,1
535,0,31,7,111855,2,1,1,36278,0,0,0
743,0,32,6,140348,2,1,1,163254,0,1,0
702,1,39,8,0,2,1,0,99654,0,0,1
658,1,29,3,145512,1,1,0,20207,0,0,0
677,0,41,8,146720,2,1,1,4195,0,1,0
664,1,32,10,107209,1,1,1,112340,0,0,0
766,0,38,7,130933,1,0,1,2035,0,1,0
461,0,35,8,0,1,1,0,132295,0,0,1
