CreditScore,Gender,NumOfProducts,HasCrCard,EstimatedSalary,Exited,Geography_Spain,Geography,Balance_Is_Zero,Balance_Salary_Ratio,IsActive_x_NumProducts,Tenure_Per_Age,Age_Squared,Germany_x_Balance
511,1,1,1,162599.51,0,0,France,0,0.917077750863143,1,0.0,3364,0.0
627,1,2,1,103737.82,0,0,France,1,0.0,2,0.14705882352941177,1089,0.0
694,0,2,1,160990.27,0,0,France,1,0.0,0,0.3125,961,0.0
616,0,1,0,15462.84,0,1,Spain,0,8.556200141750043,0,0.16216216216216217,1296,0.0
687,1,2,1,10334.05,0,0,France,1,0.0,0,0.2222222222222222,1225,0.0
712,0,2,1,190686.16,0,0,France,1,0.0,2,0.17647058823529413,1089,0.0
553,1,1,0,94440.45,0,0,France,0,1.250329066315691,0,0.11764705882352941,1089,0.0
667,1,1,1,28257.63,0,0,France,0,4.22054041544123,1,0.03125,961,0.0
731,1,1,1,170034.95,1,0,France,1,0.0,1,0.045454545454545456,1849,0.0
629,1,2,1,31824.29,0,0,Germany,0,4.9283852558766945,0,0.19444444444444445,1225,156847.29
614,1,1,1,127166.49,1,0,France,0,1.0781408833342547,0,0.0784313725490196,2500,0.0
438,1,1,1,44937.01,0,0,Germany,0,1.7445963895597514,0,0.25,961,78398.69
652,0,2,1,188603.07,0,0,France,1,0.0,2,0.04938271604938271,6400,0.0
729,1,1,1,145111.37,0,0,Germany,0,0.4387594248512377,0,0.1935483870967742,900,63669.42
642,1,2,0,171463.83,0,0,France,1,0.0,0,0.07692307692307693,1444,0.0
806,0,1,1,182822.5,0,0,Germany,0,0.7400379601090669,0,0.0,3481,135296.33
744,1,1,1,87213.33,0,1,Spain,0,1.763522577081083,1,0.05405405405405406,1296,0.0
474,1,2,0,57175.32,0,1,Spain,1,0.0,0,0.07894736842105263,1369,0.0
559,1,1,1,120540.83,1,0,France,0,1.2200725673403165,0,0.04,2401,0.0
706,1,2,1,28714.34,0,1,Spain,1,0.0,2,0.20930232558139536,1764,0.0
628,0,1,1,85426.28,0,1,Spain,1,0.0,0,0.13043478260869565,484,0.0
429,1,1,1,46170.75,0,0,France,0,2.0736001992560387,0,0.16,576,0.0
525,0,1,1,64448.36,0,1,Spain,0,2.26480650855183,1,0.034482758620689655,3249,0.0
680,0,1,1,16278.97,0,0,France,0,8.688084191801337,1,0.25806451612903225,900,0.0
749,1,1,1,182855.42,1,0,France,0,0.7617474409703525,0,0.024390243902439025,1600,0.0
763,0,2,0,50404.72,0,0,France,1,0.0,0,0.125,961,0.0
734,1,2,1,107640.25,0,0,France,1,0.0,0,0.0967741935483871,900,0.0
716,1,1,1,134132.65,0,0,France,0,1.076753447028393,0,0.1111111111111111,1225,0.0
594,1,2,1,103480.69,0,0,France,1,0.0,0,0.05555555555555555,1225,0.0
644,0,1,1,108761.05,1,0,France,0,0.877523639909325,0,0.19148936170212766,2116,0.0
671,1,1,1,179012.3,0,0,Germany,0,0.8091507167344549,1,0.027777777777777776,1225,144848.74
664,1,2,1,95145.14,0,0,Germany,0,1.2217430996149712,2,0.25925925925925924,676,116244.14
656,1,2,0,72143.44,0,0,France,1,0.0,2,0.13725490196078433,2500,0.0
667,0,1,1,19162.89,0,1,Spain,0,7.644693744328527,0,0.024390243902439025,1600,0.0
663,1,2,0,144680.18,0,0,Germany,0,0.8088723080638409,2,0.044444444444444446,1936,117028.6
584,0,1,1,177772.03,1,0,Germany,0,0.6300945087114733,0,0.25806451612903225,900,112013.81
626,0,1,1,5597.94,0,1,Spain,0,19.33747637945754,0,0.15789473684210525,1369,0.0
485,1,1,1,116828.51,1,0,France,0,1.5588851652292304,0,0.23333333333333334,841,0.0
659,0,2,0,174652.51,0,0,Germany,0,0.8641323040115253,2,0.09090909090909091,1024,150923.74
649,1,2,1,2010.98,0,0,France,1,0.0,0,0.058823529411764705,1089,0.0
805,0,1,1,14109.85,1,1,Spain,0,11.712414914764171,0,0.125,1521,0.0
716,0,1,1,43527.4,1,0,Germany,0,2.64887544683471,0,0.25,1521,115301.31
642,0,2,0,86099.23,1,0,Germany,0,1.5040899426168781,2,0.14634146341463414,1600,129502.49
659,1,1,0,161574.19,0,0,France,0,0.7324284130502956,0,0.125,961,0.0
545,0,2,1,38970.14,0,1,Spain,1,0.0,2,0.10416666666666667,2209,0.0
543,1,2,0,127587.22,0,0,France,1,0.0,0,0.34782608695652173,484,0.0
718,0,2,1,30380.12,0,0,France,1,0.0,0,0.2692307692307692,625,0.0
840,0,2,1,90908.95,0,0,France,1,0.0,0,0.1590909090909091,1849,0.0
630,0,2,1,138275.01,0,0,Germany,0,0.7733593846105337,0,0.2571428571428571,1156,106937.05
643,1,1,1,32171.79,0,0,Germany,0,5.2942679201897,1,0.05,3481,170331.37
654,0,1,1,126143.23,0,0,Germany,0,0.9077771531840974,1,0.030303030303030304,1024,114510.85
582,1,2,1,129892.93,0,0,France,1,0.0,2,0.125,1521,0.0
659,1,2,1,102416.84,0,1,Spain,0,1.0505407065800256,2,0.09090909090909091,1024,0.0
762,1,1,1,18719.67,0,1,Spain,0,4.34135797490154,1,0.05,1521,0.0
568,0,1,1,61936.22,0,1,Spain,0,2.735021042274742,0,0.21212121212121213,1024,0.0
670,1,2,1,78358.94,0,1,Spain,1,0.0,2,0.23076923076923078,625,0.0
613,0,2,1,147224.27,0,0,France,0,1.2758814434505708,2,0.021739130434782608,2025,0.0
539,1,2,1,160979.66,0,0,France,1,0.0,0,0.0,900,0.0
850,0,2,1,132298.49,0,1,Spain,0,0.9582523711920583,2,0.13793103448275862,3249,0.0
522,1,1,1,174248.52,1,1,Spain,0,0.7256048108482595,0,0.2571428571428571,1156,0.0
737,1,1,1,123547.28,0,0,France,0,0.8252704125059451,1,0.023809523809523808,1681,0.0
520,1,2,0,32790.02,0,0,France,1,0.0,2,0.05084745762711865,3364,0.0
706,1,2,0,181543.67,0,1,Spain,1,0.0,2,0.10344827586206896,784,0.0
643,0,1,0,2319.96,1,0,Germany,0,64.99161122983593,1,0.043478260869565216,2025,150842.93
648,0,1,1,189543.19,0,0,France,0,0.5409586545491054,1,0.17647058823529413,2500,0.0
443,0,2,1,10940.4,0,0,Germany,0,9.050725684098927,0,0.3,841,99027.61
640,1,2,1,199493.38,0,0,France,1,0.0,2,0.13043478260869565,4624,0.0
628,0,1,1,188193.25,0,1,Spain,1,0.0,1,0.08823529411764706,1089,0.0
540,0,2,1,172572.64,0,0,Germany,0,0.5057053325177587,0,0.20930232558139536,1764,87271.41
460,0,2,1,189339.6,0,0,Germany,0,0.5426353882896748,2,0.2222222222222222,1225,102742.91
636,1,2,0,53512.16,0,0,Germany,0,0.7494513499109378,2,0.05714285714285714,1156,40105.51
593,0,1,1,34004.44,0,0,France,0,4.477678571428571,0,0.06666666666666667,841,0.0
801,1,1,1,10598.29,0,1,Spain,0,13.392186646464056,1,0.09302325581395349,1764,0.0
640,0,2,0,113428.77,0,0,Germany,0,0.9372134846081412,2,0.013157894736842105,5625,106307.91
611,1,2,1,183487.98,0,0,Germany,0,0.5879634297383962,2,0.0,961,107884.81
802,1,1,1,187658.09,0,0,Germany,0,0.6661746041718523,1,0.03125,961,125013.72
717,1,2,1,172459.39,0,0,Germany,0,0.3390307188798541,2,0.19444444444444445,1225,58469.37
769,0,1,0,21016.0,0,0,France,1,0.0,1,0.2,1521,0.0
745,1,3,1,122381.02,1,0,Germany,0,0.9579154683016345,3,0.21739130434782608,2025,117231.63
572,1,1,1,128123.66,0,1,Spain,0,1.1893905513583412,0,0.1111111111111111,1225,0.0
629,0,1,1,19570.63,0,1,Spain,0,1.73790481426432,0,0.06451612903225806,900,0.0
687,0,3,0,188150.6,1,1,Spain,1,0.0,0,0.05,1521,0.0
483,0,2,1,111020.24,0,0,France,1,0.0,2,0.17647058823529413,2500,0.0
690,1,2,1,123775.15,0,0,France,0,0.820700191434295,0,0.1891891891891892,1296,0.0
492,0,2,0,146700.22,0,0,Germany,0,0.5260274590763457,2,0.3225806451612903,900,77168.87
709,1,2,1,145251.35,0,0,Germany,0,0.8584764377306116,0,0.27586206896551724,784,124695.72
705,1,1,1,82463.69,0,0,Germany,0,1.2846099342639863,0,0.06666666666666667,1936,105934.96
560,0,1,1,15928.49,0,0,France,1,0.0,1,0.13432835820895522,4356,0.0
611,1,2,1,45886.33,0,1,Spain,1,0.0,0,0.1276595744680851,2116,0.0
730,1,2,1,186489.95,0,1,Spain,1,0.0,2,0.031746031746031744,3844,0.0
709,0,2,0,162922.65,0,1,Spain,1,0.0,2,0.043478260869565216,2025,0.0
544,0,2,1,9262.77,0,0,France,0,17.436309407509036,0,0.45454545454545453,441,0.0
712,0,1,1,84932.4,0,0,Germany,0,1.7331117087035255,1,0.23333333333333334,841,147199.07
752,1,1,1,71557.12,0,0,Germany,0,2.5587912315192187,1,0.07692307692307693,1444,183102.29
648,1,2,1,77405.95,1,1,Spain,0,1.6433795673385918,0,0.19148936170212766,2116,0.0
556,1,2,0,417.41,1,1,Spain,1,0.0,0,0.20512820512820512,1444,0.0
594,0,1,1,71405.17,0,1,Spain,0,1.3637272521408164,1,0.0,576,0.0
645,0,2,0,153400.24,0,0,Germany,0,0.8925944144910433,2,0.05263157894736842,1369,136925.09
557,1,1,1,371.05,0,0,France,0,146.49522913586884,1,0.08823529411764706,1089,0.0
547,1,1,1,67789.99,0,0,Germany,0,2.2971614664426645,0,0.24242424242424243,1024,155726.85
701,0,2,0,145894.9,0,0,France,1,0.0,2,0.225,1521,0.0
616,0,1,1,183840.51,1,0,France,0,0.7389104343192133,0,0.014925373134328358,4356,0.0
605,1,1,1,108887.44,0,0,France,0,0.5817858167496935,0,0.018867924528301886,2704,0.0
593,0,1,1,154071.27,0,0,Germany,0,0.8405108849243281,1,0.10256410256410256,1444,129499.42
751,1,2,0,179291.85,0,1,Spain,1,0.0,2,0.1509433962264151,2704,0.0
443,1,2,0,56937.43,0,1,Spain,0,1.2370908365404525,2,0.16216216216216217,1296,0.0
685,1,2,1,112239.03,0,0,France,1,0.0,2,0.3333333333333333,529,0.0
718,1,1,1,45909.87,0,0,France,1,0.0,0,0.24324324324324326,1296,0.0
538,0,1,0,173779.25,1,1,Spain,0,0.8138671684498096,0,0.18,2401,0.0
611,0,2,1,125696.26,0,1,Spain,1,0.0,0,0.10526315789473684,1369,0.0
668,1,2,1,159585.61,0,0,Germany,0,0.9584656883180864,2,0.2631578947368421,1369,152958.29
537,0,1,1,106761.47,0,0,Germany,0,1.2954584134293632,0,0.07142857142857142,1681,138306.34
709,1,2,0,129590.18,0,1,Spain,1,0.0,0,0.4166666666666667,529,0.0
850,1,2,1,80006.65,0,0,France,1,0.0,2,0.02564102564102564,1444,0.0
745,0,1,1,140451.52,0,1,Spain,0,0.8852019173454488,1,0.09375,961,0.0
693,0,3,1,187929.43,1,0,Germany,0,0.9655779535011974,3,0.21428571428571427,1681,181461.48
795,1,2,1,167155.36,0,1,Spain,1,0.0,0,0.2222222222222222,1225,0.0
626,1,2,0,191420.71,0,1,Spain,1,0.0,0,0.2962962962962963,676,0.0
487,0,1,0,11384.45,1,0,Germany,0,9.693778462862689,0,0.08064516129032258,3721,110368.03
556,0,1,1,94898.1,0,0,France,0,0.9440379308128317,1,0.225,1521,0.0
643,0,2,0,106781.59,0,0,France,1,0.0,0,0.1276595744680851,2116,0.0
605,0,2,0,159508.52,0,0,France,1,0.0,0,0.20689655172413793,784,0.0
756,0,1,1,93524.19,1,0,Germany,0,1.2395044586383626,0,0.04918032786885246,3600,115924.89
586,0,2,1,87168.46,0,0,France,1,0.0,0,0.05128205128205128,1444,0.0
535,1,1,1,8128.32,1,0,Germany,0,13.74733680061801,0,0.17073170731707318,1600,111756.5
678,0,1,1,125518.32,0,0,France,1,0.0,0,0.1111111111111111,1225,0.0
596,1,1,1,48963.59,0,0,France,1,0.0,0,0.225,1521,0.0
648,1,1,1,98368.24,0,0,France,0,1.6562479287224339,0,0.3333333333333333,676,0.0
492,1,2,1,148584.61,0,0,Germany,0,0.8384166542103236,0,0.25,1521,124576.65
702,1,1,1,27474.81,0,0,France,0,2.9405349651202277,1,0.0,2025,0.0
486,0,1,1,76192.21,0,0,Germany,0,0.9363050854531525,0,0.21951219512195122,1600,71340.09
568,1,1,0,134600.94,1,0,Germany,0,0.7376017760219504,0,0.024390243902439025,1600,99282.63
619,1,1,1,72467.99,1,0,Germany,0,1.90352301032483,1,0.05172413793103448,3249,137946.39
724,1,2,0,199645.45,0,0,Germany,0,0.6405952622748864,2,0.047619047619047616,1681,127892.57
548,0,1,1,42749.85,0,0,Germany,0,2.3644994193097917,0,0.0,1089,101084.36
545,0,1,1,136050.44,1,0,Germany,0,0.8434609732906906,0,0.21052631578947367,1369,114754.08
683,1,1,0,73564.44,0,0,France,1,0.0,0,0.23529411764705882,1089,0.0
762,0,1,0,85578.63,0,0,France,0,1.1601707088474207,1,0.057692307692307696,2601,0.0
627,0,2,1,129826.89,0,0,Germany,0,0.6152069482142859,0,0.12903225806451613,900,79871.02
516,1,2,0,119666.0,0,0,France,0,0.8698186634577619,0,0.2777777777777778,1225,0.0
800,0,2,1,68052.08,0,0,France,0,2.4714580148319514,0,0.05128205128205128,1444,0.0
464,0,1,1,164104.74,0,0,Germany,0,0.5220978254630216,1,0.06976744186046512,1764,85679.25
626,0,1,0,80190.36,0,0,France,1,0.0,0,0.08333333333333333,1225,0.0
790,0,2,1,84126.75,0,0,France,1,0.0,0,0.28125,961,0.0
534,0,2,1,70179.0,0,0,France,0,1.7319974351667142,2,0.2,1156,0.0
745,1,1,1,118024.1,0,0,France,0,1.0355440495284478,1,0.0425531914893617,2116,0.0
553,1,1,0,145704.19,1,1,Spain,0,0.7997529120273615,0,0.0625,2209,0.0
748,0,1,0,183049.41,0,0,France,0,0.42491185897917405,1,0.037037037037037035,676,0.0
722,1,1,0,120906.83,0,0,France,1,0.0,0,0.05263157894736842,1369,0.0
501,1,1,1,100433.83,0,0,France,0,1.2528741274316888,1,0.0975609756097561,1600,0.0
675,0,1,0,138777.0,1,0,France,0,0.49046534753347076,0,0.15384615384615385,1444,0.0
778,0,2,1,124694.99,0,1,Spain,0,1.0208775759348796,0,0.125,2209,0.0
494,0,1,1,40084.32,0,0,Germany,0,4.364132305791746,0,0.1794871794871795,1444,174937.64
850,1,2,0,119232.33,0,0,France,1,0.0,2,0.21951219512195122,1600,0.0
592,1,1,0,43921.36,0,1,Spain,0,2.506037926923781,0,0.21875,961,0.0
590,0,1,1,62222.81,0,1,Spain,0,2.240820194070405,0,0.06666666666666667,1936,0.0
758,0,1,0,56577.0,0,0,France,0,2.2510120541553253,1,0.15,1521,0.0
506,1,2,1,164253.35,0,0,France,1,0.0,0,0.13513513513513514,1296,0.0
733,1,1,1,7666.73,0,0,France,1,0.0,1,0.08823529411764706,1089,0.0
711,1,2,1,68487.51,0,0,France,1,0.0,0,0.07692307692307693,1444,0.0
514,1,1,0,199273.98,1,0,Germany,0,0.47951985743518827,1,0.022727272727272728,1849,95556.31
637,1,1,1,186062.36,0,1,Spain,1,0.0,1,0.21052631578947367,1369,0.0
468,1,2,1,195711.16,0,0,Germany,0,0.5706440519587541,2,0.03333333333333333,841,111681.98
539,1,2,1,36692.17,0,0,France,1,0.0,0,0.075,1521,0.0
509,0,2,1,106920.57,0,1,Spain,0,1.0169950740528781,0,0.11538461538461539,625,0.0
662,0,1,1,48725.68,1,0,France,0,2.749014913390364,1,0.12121212121212122,1024,0.0
818,1,2,1,167036.94,0,1,Spain,1,0.0,2,0.14814814814814814,676,0.0
608,1,1,1,68777.26,0,0,France,0,1.308097791366051,0,0.2647058823529412,1089,0.0
850,0,2,1,18924.92,0,1,Spain,1,0.0,2,0.2727272727272727,1024,0.0
816,0,3,1,71905.77,1,0,Germany,0,1.8201172156668974,0,0.1282051282051282,1444,130878.75
536,1,2,1,64833.28,0,0,France,1,0.0,0,0.2222222222222222,1225,0.0
753,1,2,1,184843.77,0,0,France,1,0.0,2,0.08333333333333333,1225,0.0
631,1,1,1,176730.02,0,1,Spain,0,0.7591741393220047,1,0.35714285714285715,729,0.0
703,1,1,1,20629.4,1,0,France,0,7.2592911431673635,0,0.02631578947368421,1369,0.0
774,1,1,1,28415.36,0,0,France,0,3.302488073771588,0,0.07407407407407407,676,0.0
785,1,2,1,77231.27,0,0,France,1,0.0,0,0.27586206896551724,784,0.0
571,0,2,1,102750.7,0,0,France,1,0.0,0,0.029411764705882353,1089,0.0
621,1,1,0,34580.8,1,0,Germany,0,4.079555430891393,0,0.1276595744680851,2116,141078.37
605,0,1,1,183598.77,0,0,Germany,0,0.6426619706549741,1,0.03125,961,117992.59
611,0,2,1,147358.27,0,0,France,0,0.6841261496477283,0,0.1951219512195122,1600,0.0
569,1,1,1,108469.2,0,0,France,1,0.0,1,0.1794871794871795,1444,0.0
658,1,1,1,20612.82,0,0,France,0,3.893630583754006,1,0.13333333333333333,841,0.0
788,1,1,0,181196.76,0,1,Spain,0,0.8635792186393474,1,0.17142857142857143,1156,0.0
525,0,2,1,160249.1,0,0,France,1,0.0,0,0.20833333333333334,529,0.0
798,1,3,0,110783.28,0,0,France,1,0.0,0,0.21052631578947367,1369,0.0
486,1,2,1,144995.33,0,0,Germany,0,0.7946269398680643,0,0.23684210526315788,1369,115217.99
615,1,2,1,150227.85,1,1,Spain,1,0.0,0,0.14516129032258066,3721,0.0
730,0,1,1,53718.28,0,0,France,0,2.8941294447729007,1,0.0,1225,0.0
641,1,2,1,75248.3,0,0,France,1,0.0,0,0.18421052631578946,1369,0.0
542,1,1,1,14353.43,1,0,France,0,9.41150362640662,1,0.075,1521,0.0
692,1,2,0,130486.57,0,0,France,1,0.0,2,0.06451612903225806,900,0.0
714,0,1,1,100127.71,0,0,Germany,0,1.798437431182325,1,0.16071428571428573,3025,180075.22
591,1,1,1,196356.17,0,1,Spain,0,0.4967541546865846,1,0.03333333333333333,841,0.0
710,0,1,1,9983.88,0,0,France,0,15.6303380711636,1,0.047619047619047616,1681,0.0
639,0,2,0,118974.77,0,0,France,0,0.6854415819288247,2,0.10256410256410256,1444,0.0
531,0,1,0,194998.34,1,0,France,1,0.0,0,0.125,2209,0.0
673,0,2,0,134901.34,1,0,France,0,1.260629874915439,0,0.05128205128205128,1444,0.0
765,1,2,1,72924.56,0,0,Germany,0,1.2658187335140108,2,0.21621621621621623,1296,92310.54
622,0,2,1,101057.95,0,0,France,0,1.6731757058627663,0,0.18181818181818182,1024,0.0
806,1,1,1,142838.64,0,0,France,0,0.5643666562027179,1,0.12195121951219512,1600,0.0
757,1,2,1,127059.04,0,0,Germany,0,0.9568827461411157,2,0.2962962962962963,676,121581.56
570,0,1,0,116503.92,1,0,France,1,0.0,1,0.13559322033898305,3364,0.0
555,1,2,1,54405.79,0,1,Spain,1,0.0,2,0.12121212121212122,1024,0.0
692,1,2,1,88721.84,0,0,France,1,0.0,2,0.09090909090909091,2916,0.0
774,1,1,1,74135.48,1,0,France,0,1.1585598614878938,0,0.08196721311475409,3600,0.0
638,1,2,1,111346.22,0,1,Spain,0,0.6972544981365498,2,0.2,1936,0.0
543,0,1,0,194902.16,0,1,Spain,1,0.0,0,0.09523809523809523,1681,0.0
584,1,2,1,31474.27,0,0,France,1,0.0,0,0.15625,961,0.0
691,1,1,1,21198.39,0,0,Germany,0,5.515625213744358,0,0.22580645161290322,900,116927.89
684,0,1,1,186976.6,0,0,Germany,0,0.734455089807549,0,0.14634146341463414,1600,137326.65
733,1,2,1,117202.19,0,0,France,1,0.0,2,0.21739130434782608,484,0.0
599,0,2,1,143739.29,0,1,Spain,1,0.0,2,0.05263157894736842,1369,0.0
524,0,2,1,161811.23,0,0,Germany,0,0.4155370703438176,2,0.3125,961,67238.98
632,0,2,1,98090.91,0,0,Germany,0,0.8825372041384452,0,0.15384615384615385,1444,86569.76
735,1,2,0,71095.41,0,1,Spain,1,0.0,0,0.14285714285714285,1156,0.0
734,1,1,1,13107.24,0,0,France,0,10.19194033676527,1,0.17142857142857143,1156,0.0
605,0,1,1,67110.59,1,0,France,0,2.0292885327258676,1,0.057692307692307696,2601,0.0
793,1,2,1,88225.02,0,1,Spain,1,0.0,0,0.23076923076923078,1444,0.0
468,0,3,0,62256.87,1,0,France,1,0.0,3,0.17543859649122806,3136,0.0
779,1,2,1,135925.72,0,0,Germany,0,0.8835092908885023,0,0.18421052631578946,1369,120092.52
698,1,2,0,177815.87,1,0,France,0,0.5693399057131081,2,0.08163265306122448,2304,0.0
707,1,1,0,126471.13,0,0,France,0,0.7091358388603085,1,0.1016949152542373,3364,0.0
850,0,1,1,188574.12,1,0,France,0,1.1230235992956017,0,0.027777777777777776,1225,0.0
850,1,1,1,119175.45,0,0,France,0,1.1018744055557956,1,0.12280701754385964,3136,0.0
527,1,2,1,139093.73,0,1,Spain,0,0.6738050391988251,2,0.13157894736842105,1369,0.0
696,1,1,1,115916.55,0,0,Germany,0,0.8726977925258083,1,0.24242424242424243,1024,101160.99
661,1,1,0,96463.25,0,0,France,0,1.247307059351003,0,0.061224489795918366,2304,0.0
776,0,2,1,112349.51,0,0,France,1,0.0,2,0.0625,961,0.0
701,1,2,1,165303.79,0,0,France,1,0.0,2,0.045454545454545456,1849,0.0
610,1,2,1,166031.08,0,0,France,1,0.0,0,0.2962962962962963,676,0.0
572,0,1,1,38411.79,1,0,Germany,0,3.9785704188630917,0,0.061224489795918366,2304,152827.99
673,1,1,1,77783.35,0,0,France,0,0.8240442968283466,1,0.03225806451612903,900,0.0
519,0,2,1,29871.79,0,1,Spain,0,3.9847416327701564,2,0.034482758620689655,3249,0.0
702,0,1,0,59747.63,0,1,Spain,0,2.2631409289217177,1,0.14814814814814814,676,0.0
729,1,1,1,79919.13,0,0,France,0,1.1723506956257452,1,0.18181818181818182,1024,0.0
543,1,1,1,76773.53,0,1,Spain,0,0.7738064954614505,0,0.2777777777777778,1225,0.0
550,0,1,1,54018.93,0,0,France,0,2.1169029652574523,0,0.17073170731707318,1600,0.0
608,1,1,1,70649.64,1,0,France,1,0.0,0,0.016666666666666666,3481,0.0
639,1,2,1,59093.39,0,0,Germany,0,2.168969000272276,0,0.2777777777777778,1225,128173.9
686,1,2,1,127569.8,0,1,Spain,1,0.0,0,0.2571428571428571,1156,0.0
564,0,3,0,18260.98,1,0,Germany,0,6.293476939521345,3,0.07936507936507936,3844,114931.35
745,0,1,1,73275.96,1,0,Germany,0,1.515774671875034,0,0.034482758620689655,784,111071.36
833,1,2,1,136129.49,0,0,France,0,1.1108913219955354,2,0.21052631578947367,1369,0.0
622,1,2,1,153237.59,0,0,France,1,0.0,2,0.3333333333333333,676,0.0
597,0,1,1,106841.12,0,0,France,0,0.6059419262740201,1,0.09302325581395349,1764,0.0
721,1,1,1,109078.35,1,1,Spain,0,1.5521923260452137,0,0.0,2601,0.0
504,0,3,0,87822.14,1,0,France,1,0.0,3,0.14,2401,0.0
842,0,2,1,126644.98,0,1,Spain,0,0.8895037963305271,0,0.044444444444444446,1936,0.0
587,1,2,1,47414.15,0,0,France,1,0.0,0,0.0,1444,0.0
479,0,2,1,41879.99,0,0,Germany,0,3.437463154524284,0,0.22580645161290322,900,143964.36
508,1,2,1,75808.1,0,0,France,0,1.6152607008921092,2,0.14,2401,0.0
749,1,3,1,47911.03,0,0,France,1,0.0,3,0.04,576,0.0
721,0,2,1,28737.78,0,0,Germany,0,2.2705581099824004,0,0.08108108108108109,1296,65253.07
674,1,1,1,2079.2,1,0,Germany,0,51.390222094029426,1,0.125,2209,106901.94
685,0,1,1,121562.33,0,1,Spain,0,1.0571414093378324,0,0.38461538461538464,625,0.0
417,1,2,1,55003.79,0,0,France,1,0.0,0,0.2,1156,0.0
574,1,1,1,193131.42,0,0,Germany,0,0.6722572523038856,0,0.08823529411764706,1089,129834.67
590,0,3,0,191932.27,1,1,Spain,0,0.8073795126816732,3,0.057692307692307696,2601,0.0
587,1,2,1,159418.1,0,0,Germany,0,0.8671602085321017,0,0.12195121951219512,1600,138241.9
598,1,1,1,191468.78,1,0,Germany,0,0.4780750779574719,0,0.07142857142857142,1681,91536.93
741,1,2,1,38913.68,0,1,Spain,1,0.0,2,0.05555555555555555,2809,0.0
850,0,1,1,705.18,0,1,Spain,1,0.0,1,0.07042253521126761,4900,0.0
584,0,1,0,138490.03,0,0,Germany,0,0.7596449387371875,1,0.23333333333333334,841,105204.01
650,1,1,0,82970.69,0,1,Spain,0,1.843625578796816,1,0.016129032258064516,3721,0.0
607,1,1,1,76744.72,0,1,Spain,0,2.062156430352077,1,0.21621621621621623,1296,0.0
509,0,1,1,71244.59,1,0,France,1,0.0,0,0.02127659574468085,2116,0.0
689,0,1,1,12182.15,0,1,Spain,0,9.9334777951515,1,0.15384615384615385,1444,0.0
543,1,2,1,141210.5,0,0,France,1,0.0,2,0.10810810810810811,1296,0.0
438,0,1,0,191763.07,1,1,Spain,1,0.0,0,0.03636363636363636,2916,0.0
687,0,1,1,37938.74,0,1,Spain,0,3.6298524976713074,1,0.015625,3969,0.0
737,1,2,1,74890.58,0,0,Germany,0,1.6182355880327268,2,0.15625,961,121192.22
761,1,3,1,166698.18,0,0,France,1,0.0,3,0.21875,961,0.0
601,1,2,1,62678.53,0,0,France,0,1.603173795336372,2,0.022222222222222223,1936,0.0
651,1,1,1,67740.08,1,0,France,1,0.0,0,0.021739130434782608,2025,0.0
745,1,2,1,161519.77,0,0,France,0,0.5730936646723515,0,0.25,1225,0.0
648,0,2,1,159835.78,1,1,Spain,1,0.0,2,0.2,2401,0.0
848,1,1,1,30876.84,0,1,Spain,0,3.5925427426270753,1,0.07317073170731707,1600,0.0
546,0,2,1,14858.1,0,0,France,1,0.0,2,0.2857142857142857,729,0.0
439,0,1,1,75685.97,0,1,Spain,0,1.83521166192807,0,0.09090909090909091,1024,0.0
755,1,2,0,144183.1,0,0,France,0,0.8545856304543982,2,0.12903225806451613,900,0.0
593,0,1,1,65170.66,0,0,France,1,0.0,0,0.14285714285714285,1681,0.0
701,1,2,1,82526.92,0,0,France,1,0.0,2,0.05,1521,0.0
701,1,2,1,169161.46,0,1,Spain,1,0.0,0,0.21621621621621623,1296,0.0
607,0,2,0,109291.39,1,1,Spain,0,0.9921264417403627,2,0.058823529411764705,1089,0.0
586,0,2,0,6057.81,0,1,Spain,1,0.0,2,0.05172413793103448,3249,0.0
547,0,1,1,77077.14,0,0,Germany,0,0.9392080556173256,0,0.2903225806451613,900,72392.41
647,0,2,0,54954.51,1,0,Germany,0,2.1788856112881128,0,0.019230769230769232,2601,119741.77
760,0,1,0,179614.8,1,0,France,0,0.5620146445914002,0,0.038461538461538464,2601,0.0
621,1,1,1,35588.07,1,1,Spain,0,4.790567441071093,0,0.16666666666666666,2809,0.0
725,1,1,1,117356.14,0,0,France,1,0.0,1,0.1111111111111111,1936,0.0
526,1,1,1,160696.72,0,0,France,1,0.0,0,0.02702702702702703,1296,0.0
519,0,2,0,147278.43,1,1,Spain,0,1.068010787385584,0,0.125,2209,0.0
713,0,1,1,56594.36,1,0,Germany,0,2.5550896751959877,1,0.1794871794871795,1444,144606.22
700,1,1,1,1299.75,0,0,France,0,103.64120699596386,0,0.20512820512820512,1444,0.0
666,0,1,1,25095.03,0,0,France,0,4.6181455792011725,1,0.2571428571428571,1156,0.0
630,1,1,0,146326.45,0,1,Spain,0,0.5606193506413184,0,0.12121212121212122,1024,0.0
779,0,2,0,38296.21,0,1,Spain,0,4.551718780558688,2,0.14814814814814814,676,0.0
611,0,1,1,164061.6,0,0,Germany,0,0.6961174576045972,0,0.047619047619047616,1681,114206.84
685,1,2,1,107811.28,0,1,Spain,1,0.0,0,0.20454545454545456,1849,0.0
